id,text,username,retweets,date
986920364,Canada infiltrates the Palin campaign... awesomness ensues: http://tinyurl.com/69lhog,trickykid,0,2008-11-02 23:58:58
986920230,"@QueenofSpain ""those nutty Republicans are going after Obama/Wright again. Fine then, let's talk about Palin 's pastor...shall we?"" go 4 it",donbonaddio,0,2008-11-02 23:58:49
986920144,"Sarah Palin cai em trote de ""Nicolas Sarkozy"" http://tinyurl.com/5azjsd",neozeitgeist,0,2008-11-02 23:58:41
986919590,Just added 'Governor Sarah Palin Prank Called by Fake French President' to Vodpod http://tinyurl.com/6phujs,tlrd,0,2008-11-02 23:58:07
986918466,"Palin and Obama as playable characters in videogame ""Mercenaries 2"" http://bit.ly/3Ou2H7",charleylhasa,0,2008-11-02 23:56:51
986918386,Fred Thompson is a lying crap sandwich if he expects me to believe he didn't see a single Palin Interview.,msjaniedanger,0,2008-11-02 23:56:47
986917789,"Local optometrist advertising Sarah Palin glasses. I think you can see Russia with them, but not France.",9to5to9,0,2008-11-02 23:56:07
986917312,"@OpenIntro Enlighten me..what are the real issues Bush, Cheney. race cards, Sarah Palin 's clothes or prank call? Please do tell",velvethammer,0,2008-11-02 23:55:38
986916892,Palin suggests U.S. is at war with Iran http://snurl.com/4yafc,jeanrem,0,2008-11-02 23:55:12
986916119,"Oh I see those nutty Republicans are going after Obama/Wright again. Fine then, let's talk about Palin 's pastor...shall we?",QueenofSpain,0,2008-11-02 23:54:20
986915901,"Oh Não! - Retrospectiva Eleições #3 Sarah Palin : Sim, um post só para a Palin . :) #1 CNN a disser.. http://is.gd/5DsE",xehoz,0,2008-11-02 23:54:08
986915411,The Sarah Palin Cabbage Patch Doll is outselling the other candidates' dolls http://tinyurl.com/6gvj4h Sarah=good merchandising,hulz,0,2008-11-02 23:53:38
986914081,"NYT: Palin 's Advice to Tina Fey: ""I want to make sure she's holding on to that Sarah outfit. Bec.. http://tinyurl.com/6jut72 -HuffNewswire",HuffPostPol,0,2008-11-02 23:52:13
